identificacion|nombre|edad|altura_cm|peso_lb|sexo|salario|ciudad|fecha_registro|nivel_educacion|email
1847874110|Bryan  Cedeño  Paredes|42.0|161.3|140.2|f|605.64|Ambato|2025-04-25|Secundaria|BRYAN.CEDENO.PAREDES@EMPRESA.EC
1846239349|Tatiana Torres Cornejo|31.0|159.0|125.6|F|1574.28|Ambato|05/11/2024|Secundaria|
1810611978001|RICARDO BENÍTEZ RODRIGUEZ|27.0|178.4|164.3|m|1066.38|Ambato|21/01/2024|Universidad|ricardo.benitez.rodriguez@empresa.ec
1815449515|carla moreno flores|35.0|162.6|130.0|F|975.11|Ambato|13/01/2026|Maestria|carla.moreno.flores@hotmail.com
1836688422|TATIANA  VALENCIA  CARRILLO|36.0|179.7|181.2|m|582.79|Ambato|2025-04-22|Secundaria|tatiana.valencia.carrillo@outlook.com
1859995233|Alejandra Paredes Suárez|42.0|156.7|124.2|f|651.44|Ambato|24/03/2023|Primaria|
1826487843| JOSE CARRILLO MERA |30.0|178.9|172.9|M|1040.73|Ambato|08/09/2024|Tecnico|jose.carrillo.mera@hotmail.com
1848591796|ALEJANDRA HERRERA CHÁVEZ|27.0|177.9|175.5|m|1139.13|Ambato|2025-11-22|Maestria|alejandra.herrera.chavez@empresa.ec
1814250625001|Lucía Loor Villamar|35.0|180.0|165.3|m|1504.48|Ambato|15/10/2024|Universidad|
1821314489|Luis Espinoza Valencia|30.0|170.5|154.2|F|480.0|Ambato|2023-01-14|Universidad|luis.espinoza.valencia@gmail.com
1844759728|Juan Zambrano Cornejo|36.0|145.0|95.0|F|642.5|Ambato|13/06/2024|Universidad|
1859752972|Vanessa Bravo Moreno|24.0|187.5|216.0|m|1065.12|Ambato|07/11/2024|Secundaria|vanessa.bravo.moreno@gmail.com
1839663505|ADRIANA BRAVO PEÑA|43.0|173.7|153.2|M|614.97|Ambato|17/07/2023|Secundaria|
1823104862|  esteban  rodriguez  jiménez  |29.0|165.1|148.0|f|480.0|Ambato|Jan 28, 2025|Tecnico| esteban.rodriguez.jimenez@empresa.ec 
1830817167|melanie arévalo loor|35.0|165.8|155.6|f|480.0|Ambato|2024-06-30|Universidad|melanie.arevalo.loor@hotmail.com
1859516971001|Vanessa Benítez Jiménez|35.0|172.6|150.7|m|480.0|Ambato|19/11/2025|Tecnico|VANESSA.BENITEZ.JIMENEZ@YAHOO.COM
1850161025001|Samuel Cedeño Guerrero|35.0|173.3|173.6|f|480.0|Ambato|2023-12-21|Tecnico|samuel.cedeno.guerrero@empresa.ec
1852934361|Alejandra López Silva|42.0|167.8|171.7|m|1314.69|Ambato|Jun 22, 2023|Tecnico|
1836523678|GABRIELA CASTRO MENDOZA|34.0|151.7|101.0|f|2137.8|Ambato||Maestria|
1825322777|BRYAN PAREDES VILLAMAR|36.0|157.3|104.2|F|761.02|Ambato|2025-01-31|Maestria|bryan.paredes.villamar@empresa.ec
1815403363|alejandro suárez castro|39.0|164.2|117.7|f|565.34|Ambato|2026-01-25|Universidad|
1807100662|cristian sanchez molina|35.0|161.1|140.9|F|726.75|Ambato|2023-05-05|Secundaria|cristian.sanchez.molina@empresa.ec
1818264705|Carla Acosta Zambrano|38.0|183.5|178.7|M|1000.57|Ambato|2026-01-07|Tecnico|carla.acosta.zambrano@outlook.com
1825923459001|JUAN TAPIA MERA|28.0|170.9|140.6|f|497.98|Ambato|2025-04-07|Secundaria|
1803489184|Sofía Ortega Cornejo||177.6|181.3|f|480.0|Ambato|13/10/2023|Secundaria|
1813754726| Juan Carrillo Navarro |43.0|171.7|149.0|M|627.54|Ambato|26/01/2026|Universidad|juan.carrillo.navarro@empresa.ec
1833259847001| karen silva silva |34.0|173.4|169.8|m|777.57|Ambato|2023-05-16|Universidad|karen.silva.silva@outlook.com
1824020653|isabela navarro acosta|42.0|163.6|147.0|f|480.0|Ambato|2023-03-28|Primaria|
1857458358001|Karen Herrera Moreno|44.0|165.7|157.4|M|910.38|Ambato|05/10/2024|Universidad|karen.herrera.moreno@hotmail.com
1801602085|karen garcía tapia|33.0|170.8|129.4|m|480.0|Ambato||Secundaria|karen.garcia.tapia@outlook.com
1848447031|CARMEN MERA NAVARRO||184.2|187.3|m|552.12|Ambato|2023-12-01|Secundaria|
1851086304001|adriana guerrero suárez|29.0|179.7|175.5|m|1613.1|Ambato|19/11/2023|Secundaria|
1855401475001| Samuel Salazar Espinoza |32.0|180.3|189.0|f|820.84|Ambato|24/01/2023|Tecnico|
1823350929001|miguel  bravo  bravo|26.0|174.1|151.9|m|716.59|Ambato|Aug 22, 2023|Secundaria|miguel.bravo.bravo@hotmail.com
1834027573001|sofía vera flores|29.0|173.6|145.3|f|1289.29|Ambato|2023-04-03|Universidad|sofia.vera.flores@yahoo.com
1806481998|kevin carrillo cornejo|31.0|157.0|120.1|F|480.0|Ambato|2025-05-29|Tecnico|
1812294252|Carla Arévalo Flores|38.0|173.7|183.2|m|480.0|Ambato|26/09/2024|Tecnico|carla.arevalo.flores@empresa.ec
1806140024001|Fernanda Moreno Chávez|35.0|169.0|159.4|M|972.16|Ambato|2023-08-04|Secundaria|
1828563559|fernanda salazar ortega|34.0|147.2|102.0|F|1293.68|Ambato|06/02/2023|Tecnico|fernanda.salazar.ortega@yahoo.com
1854558549|Paola Peña Solís|55.0|164.0|157.5|F|720.49|Ambato|2025-09-04|Tecnico|paola.pena.solis@yahoo.com
1820883302|Cristian Cedeño Guerrero|41.0|188.3|206.0|m|1045.45|Ambato|29/11/2023|Secundaria|cristian.cedeno.guerrero@empresa.ec
1810805596|Vanessa  Vera  Carrillo|48.0|177.3|200.6|m|988.51|Ambato|Sep 23, 2023|Universidad|
1815247547|Paola Sanchez Paredes|27.0|159.8|125.7|F|480.0|Ambato|2023-03-27|Secundaria|
1859490151|Samuel Cedeño Zambrano|55.0|175.9|173.3|m|480.0|Ambato|Apr 26, 2024|Secundaria|samuel.cedeno.zambrano@outlook.com
1828150266|NICOLE DELGADO RODRIGUEZ|37.0|165.9|149.0|F|871.45|Ambato|2023-03-23|Tecnico|
1832591927|CRISTIAN PAREDES GARCÍA|35.0|172.9|155.4|m|480.0|Ambato|21/10/2023|Secundaria|
1817242249|SOFÍA VILLAMAR JIMÉNEZ|39.0|176.5|200.7|m|977.08|Ambato|2023-08-27|Secundaria|sofia.villamar.jimenez@yahoo.com
1832495814| Diana Bravo Arévalo |46.0|165.6|126.1|F|637.24|Ambato|2023-09-13|Universidad|
1836624807|Kevin Benítez Castro|31.0|178.1|191.4|m|778.89|Ambato|2024-03-13|Universidad|
1849062649001|Adriana Jiménez Valencia|42.0|161.3|141.3|f|595.78|Ambato|2025-04-26|Universidad|adriana.jimenez.valencia@outlook.com
1808910267| Adriana Reyes Molina |44.0|155.9|116.4|F|1284.73|Ambato|2024-08-27|Secundaria|adriana.reyes.molina@gmail.com
1824282030|Esteban  Rojas  Alvarado|38.0|179.1|182.0|m|549.14|Ambato|2024-06-07|Universidad|esteban.rojas.alvarado@hotmail.com
1806472500| juan chávez acosta |30.0|165.9|115.3|F|1179.51|Ambato|Apr 04, 2025|Tecnico|
1841455536|Cristian Vera Romero|41.0|158.1|109.5|f|767.0|Ambato|2024-09-06|Universidad|cristian.vera.romero@yahoo.com
1856088230|Karen  Loor  Suárez|28.0|180.7|164.5|m|480.0|Ambato|2025-02-06|Tecnico|karen.loor.suarez@yahoo.com
1844855567001|LUCÍA GUERRERO SOLÍS|36.0|176.4|166.5|m|612.1|Ambato|2025-08-03|Universidad|lucia.guerrero.solis@yahoo.com
1817548470| JAVIER REYES VALENCIA |37.0|176.8|155.3|F|483.56|Ambato|17/05/2025|Tecnico|javier.reyes.valencia@hotmail.com
1837731551|bryan carrillo arévalo|30.0|164.6|113.7|f|1296.34|Ambato||Universidad| bryan.carrillo.arevalo@gmail.com 
1835468271|Alejandra Moreno Villacís|51.0|180.2|188.4|m|770.65|Ambato|19/06/2024|Universidad|alejandra.moreno.villacis@yahoo.com
1805127964|  sofía  tapia  lópez  |30.0|170.4|134.7|F|2235.45|Ambato|2023-02-21|Secundaria|
1808667628|diana loor guerrero|31.0|186.6|224.6|M|845.21|Ambato|Sep 18, 2024|Maestria|diana.loor.guerrero@empresa.ec
1859160986|Juan Navarro Molina|43.0|175.2|165.9|M|596.81|Ambato|Apr 21, 2025|Primaria|JUAN.NAVARRO.MOLINA@YAHOO.COM
1817034976001|Mateo Delgado Molina|45.0|159.9|123.2|F|1021.02|Ambato|2025-05-17|Tecnico|mateo.delgado.molina@outlook.com
1820101986|MELANIE  MENDOZA  MENDOZA|35.0|164.3|151.4|M|977.41|Ambato|2024-05-19|Universidad|melanie.mendoza.mendoza@outlook.com
1828496297001| TATIANA CARRILLO ALVARADO |40.0|177.0|164.9|f|1539.57|Ambato|31/05/2023|Universidad|TATIANA.CARRILLO.ALVARADO@OUTLOOK.COM
1833576257|Valeria Cruz Moreno|31.0|171.5|159.3|m|480.0|Ambato|08/11/2023|Secundaria|valeria.cruz.moreno@yahoo.com
1817268418001| Tatiana Cornejo Villacís |37.0|180.0|204.0|m|480.0|Ambato|2023-01-10|Primaria|
1830694376|Valeria Reyes Guerrero|28.0|160.1|160.3|F|1267.15|Ambato|2025-09-23|Maestria| valeria.reyes.guerrero@outlook.com 
1823405137|VALERIA MENDOZA BENÍTEZ|35.0|174.7|142.2|m|480.0|Ambato|2024-06-22|Universidad|
1849994957|KEVIN MERA GARCÍA|33.0|166.0|151.4|f|682.37|Ambato|2024-11-27|Secundaria|
1850312750|Cristian Peña Peña|39.0|161.4|151.5|M|948.47|Ambato||Maestria|cristian.pena.pena@yahoo.com
1825635301|miguel ortega garcía|35.0|153.8|123.2|f|1571.91|Ambato|2024-11-04|Tecnico|miguel.ortega.garcia@hotmail.com
1811056447| Mateo Suárez Acosta |30.0|167.0|163.7|M|480.0|Ambato|2023-05-20|Universidad|mateo.suarez.acosta@hotmail.com
1834305391|SOFÍA SILVA FLORES|28.0|171.7|160.8|m|587.09|Ambato|Mar 07, 2025|Secundaria|sofia.silva.flores@outlook.com
1800851972|Javier Ortega Rodriguez|34.0|168.9|162.0|M|805.13|Ambato|2023-12-21|Universidad|
1816091647| Elena Solís Molina |34.0|167.7|156.6|M|480.0|Ambato|2023-09-25|Tecnico|
1801825314|sebastián  herrera  guerrero|36.0|176.8|166.1|F|687.2|Ambato|2023-05-17|Tecnico|sebastian.herrera.guerrero@hotmail.com
1848111520| Jose Rojas Reyes |35.0|169.1|154.8|M|675.24|Ambato|Aug 11, 2025|Maestria|
1817313016|  Andrés  Guerrero  Castro  |31.0|166.3|142.6|m|579.58|Ambato|2025-11-06|Universidad|andres.guerrero.castro@hotmail.com
1816578262|tatiana  vera  tapia|43.0|182.5|201.4|M|610.67|Ambato|Sep 19, 2023|Universidad|tatiana.vera.tapia@gmail.com
1826174482|DAVID  CEDEÑO  DELGADO|36.0|178.6|167.6|F|480.0|Ambato|26/07/2024|Primaria|david.cedeno.delgado@outlook.com
1857198061|Mateo Rodriguez Villacís|38.0|162.0|131.9|f|579.46|Ambato|Aug 10, 2024|Secundaria|
1849255557001|NICOLE MERA MERA||163.3|147.6|F|480.0|Ambato|2025-04-12|Secundaria|
1820353991|Pedro Rodriguez Cedeño|35.0|160.3|118.2|f|550.88|Ambato|2025-01-09|Tecnico| PEDRO.RODRIGUEZ.CEDENO@HOTMAIL.COM 
1826132258|  NATALIA CRUZ SANCHEZ |33.0|170.6|152.3|M|480.0|Ambato|17/07/2023|Universidad|.natalia.cruz.sanchez@empresa.ec
1854468731|carlos peña villamar|44.0|176.4|176.5|m|525.58|Ambato|2025-03-14|Universidad| carlos.pena.villamar@outlook.com 
1804820734|María Quintero Flores|39.0|157.1|129.2|F|480.0|Ambato|2023-01-05|Tecnico|maria.quintero.flores@yahoo.com
1807953474|BRYAN SUÁREZ VALENCIA|33.0|155.9|131.2|F|480.0|Ambato|2025-02-19|Universidad|
1834856468|Pedro  Ortega  Suárez|45.0|164.6|138.4|f|480.0|Ambato|2025-10-22|Primaria|pedro.ortega.suarez@hotmail.com
1808665366|andrea alvarado solís|37.0|165.5|114.6|f|726.69|Ambato|2024-06-22|Universidad|
1821458302|Elena Suárez Cruz|31.0|169.7|158.2|F|1740.88|Ambato|2023-03-20|Universidad|elena.suarez.cruz@hotmail.com
1830056774001|JORGE CARRILLO CARRILLO|40.0|159.3|143.1|m|480.0|Ambato|29/06/2025|Tecnico|
1849787724|diana torres alvarado|45.0|168.8|170.7|M|2002.35|Ambato|23/07/2024|Secundaria|diana.torres.alvarado@gmail.com
1846749990001|luis bravo villamar|31.0|168.6|143.7|F|515.72|Ambato|2024-11-14|Universidad|luis.bravo.villamar@hotmail.com
1811098464|Miguel Molina Romero|30.0|186.0|217.2|M|1331.52|Ambato|2025-09-09|Maestria|
1848335095|samuel castro cornejo|26.0|166.4|145.0|F|823.35|Ambato|2024-12-13|Tecnico|SAMUEL.CASTRO.CORNEJO@GMAIL.COM
1844312502|elena garcía valencia|31.0|160.1|112.9|f|1094.92|Ambato|2026-01-11|Secundaria|
1808084931|Lucía López Cruz|34.0|173.7|179.1|F|480.68|Ambato|18/10/2024|Secundaria|lucia.lopez.cruz@outlook.com
1839614748|GABRIELA CRUZ ROMERO|37.0|174.1|156.8|f|480.0|Ambato|24/03/2024|Secundaria|GABRIELA.CRUZ.ROMERO@EMPRESA.EC
1851260289|Gabriela  Herrera  Romero|30.0|178.5|150.9|M|1339.94|Ambato|10/10/2025|Universidad|
1851936565|PEDRO ARÉVALO JIMÉNEZ|38.0|169.6|147.8|f|878.24|Ambato|2024-08-17|Secundaria|
1852304821|ANDREA DELGADO SANCHEZ|28.0|173.3|166.9|M|798.93|Ambato|24/02/2023|Tecnico|andrea.delgado.sanchez@outlook.com
1820255402| Ana Espinoza Navarro |35.0|181.1|166.2|M|613.72|Ambato|07/02/2024|Universidad|ana.espinoza.navarro@outlook.com
1820658001|SAMUEL ARÉVALO CASTRO|31.0|183.1|173.1|M|480.0|Ambato|06/10/2023|Secundaria|
1844357895001| Andrés Moreno Sanchez |30.0|174.1|178.6|m|535.25|Ambato||Secundaria|ANDRES.MORENO.SANCHEZ@HOTMAIL.COM
1857708687|Javier Espinoza Arévalo|37.0|172.9|170.9|M|1508.93|Ambato|22/09/2023|Maestria|javier.espinoza.arevalo@empresa.ec
1841045154|MIGUEL CASTRO CARRILLO|35.0|179.5|189.3|M|503.83|Ambato|Oct 23, 2024|Universidad|miguel.castro.carrillo@hotmail.com
1852894177|Sebastián Torres Rodriguez|37.0|172.3|157.9|F|1555.33|Ambato|2025-04-12|Maestria|sebastian.torres.rodriguez@hotmail.com
1802378800|ANDRÉS ROJAS ACOSTA|40.0|162.9|153.8|F|480.0|Ambato|18/10/2025|Primaria|andres.rojas.acosta@outlook.com
1851101756001|Jose Flores Jiménez|35.0|151.8|105.8|F|889.25|Ambato|2023-10-07|Tecnico|jose.flores.jimenez@yahoo.com
1859431007|SOFÍA TORRES GUERRERO|44.0|178.2|191.2|M|2274.2|Ambato|2025-07-25|Tecnico|
1835066992|Miguel Silva Jiménez|29.0|188.3|200.0|M|480.0|Ambato|2023-09-14|Tecnico|MIGUEL.SILVA.JIMENEZ@GMAIL.COM
1842246686001|CRISTIAN CORNEJO MENDOZA|34.0|161.5|120.4|F|704.2|Ambato|06/12/2024|Universidad|cristian.cornejo.mendoza@hotmail.com
1834861989|paola navarro torres||186.5|183.2|m|1814.82|Ambato|2023-11-20|Maestria|paola.navarro.torres@yahoo.com
1821761861|Camila Molina Villacís|39.0|182.6|185.2|m|480.0|Ambato|2025-05-09|Secundaria|
1800384685|jorge molina ortega|30.0|182.1|213.5|M|575.6|Ambato|2023-06-16|Tecnico|
1848376503|Carla Salazar Villamar|45.0|166.1|129.3|F|863.98|Ambato|2023-01-07|Primaria|carla.salazar.villamar@gmail.com
1852692985|Jose Suárez Suárez|30.0|161.9|142.9|m|480.0|Ambato|04/02/2026|Secundaria|
1855855712| Adriana Guerrero Vera |45.0|177.3|151.7|F|889.77|Ambato|Feb 21, 2025|Secundaria|adriana.guerrero.vera@yahoo.com
1837463999|KAREN TAPIA MENDOZA|33.0|172.5|151.7|F|508.77|Ambato|2023-04-14|Universidad|karen.tapia.mendoza@outlook.com
1810947877|Miguel Quintero López|34.0|165.3|171.4|m|839.16|Ambato|Apr 04, 2023|Universidad|
1837898095001|javier villamar mendoza|31.0|149.7|95.0|f|675.99|Ambato||Universidad|
1829069002001|CARLOS TAPIA SOLÍS||185.1|172.9|m|480.0|Ambato|2023-10-08|Secundaria|
1812121299|Cristian Paredes Acosta|37.0|180.9|187.7|m|581.74|Ambato|2023-02-14|Secundaria|cristian.paredes.acosta@gmail.com
1828246197| Ana Flores Guerrero |42.0|163.6|158.5|M|580.42|Ambato|2024-10-28|Universidad|
1800751859|  Natalia Romero Cruz |28.0|168.5|168.5|F|480.0|Ambato|2024-07-17|Tecnico|.natalia.romero.cruz@empresa.ec
1824093940|Daniel Paredes López|42.0|167.5|163.3|M|480.0|Ambato|2024-04-12|Primaria|daniel.paredes.lopez@empresa.ec
1820575718|kevin cruz mendoza|38.0|167.6|145.0|F|480.0|Ambato|11/02/2026|Secundaria|
1845229416|DIEGO CASTRO PAREDES|40.0|179.8|178.5|m|572.36|Ambato|28/02/2025|Maestria| diego.castro.paredes@outlook.com 
1843359124|KEVIN MERA MERA||171.2|157.9|M|767.51|Ambato|2026-02-12|Universidad|kevin.mera.mera@yahoo.com
1808141616|Luis Acosta Mera|40.0|171.2|166.8|m|480.0|Ambato|11/12/2023|Primaria|luis.acosta.mera@hotmail.com
1856472244|Esteban Bravo Paredes||159.5|113.0|F|865.34|Ambato|2025-10-04|Universidad|
1848879241|PAOLA  VERA  SOLÍS|56.0|183.0|179.8|M|480.0|Ambato|15/01/2025|Tecnico|paola.vera.solis@hotmail.com
1828150290|Luis Villacís Navarro|39.0|179.6|187.8|m|882.31|Ambato|Jun 30, 2023|Universidad|luis.villacis.navarro@empresa.ec
1839440946001|Daniel Paredes Acosta|38.0|170.3|149.1|m|575.04|Ambato|2024-12-30|Tecnico|daniel.paredes.acosta@yahoo.com
1831124837|Alejandro Alvarado Loor|52.0|164.6|127.7|f|595.67|Ambato|2025-11-06|Universidad|
1824438228|gustavo castro salazar|35.0|165.0|153.5|F|480.0|Ambato|Sep 21, 2025|Secundaria|gustavo.castro.salazar@empresa.ec
1821439351001|miguel quintero romero|44.0|175.1|152.9|m|1281.66|Ambato|2024-09-13|Universidad| miguel.quintero.romero@yahoo.com 
1824610537|Samuel Peña Herrera|41.0|170.4|168.0|M|667.25|Ambato|14/11/2024|Secundaria|samuel.pena.herrera@outlook.com
1844505956|Miguel  Zambrano  Mera|37.0|182.1|187.4|m|713.47|Ambato||Universidad|miguel.zambrano.mera@yahoo.com
1802280709| Nicole Alvarado Moreno |39.0|169.7|158.9|f|716.93|Ambato|2025-11-22|Secundaria|nicole.alvarado.moreno@outlook.com
1847555438|DANIEL  SILVA  REYES|41.0|191.4|226.0|m|644.65|Ambato|2025-01-29|Primaria|
1802951986|jorge zambrano loor|34.0|191.9|214.3|M|480.0|Ambato|May 21, 2023|Secundaria|jorge.zambrano.loor@yahoo.com
1859347443| SOFÍA VILLACÍS BENÍTEZ |41.0|164.0|173.3|F|1835.22|Ambato|2023-04-02|Maestria| sofia.villacis.benitez@hotmail.com 
1847913330|sofía quintero herrera|41.0|156.4|138.7|f|707.99|Ambato|08/07/2025|Universidad|sofia.quintero.herrera@outlook.com
1817195835|Luis Carrillo Suárez|38.0|179.4|168.2|M|930.1|Ambato|Oct 20, 2023|Secundaria|luis.carrillo.suarez@gmail.com
1841738675|CARLA ZAMBRANO CASTRO|42.0|175.0|171.6|m|480.0|Ambato|03/09/2025|Secundaria|carla.zambrano.castro@hotmail.com
1837604162|Juan Quintero Jiménez||169.5|140.3|f|1988.77|Ambato|2024-12-05|Maestria|juan.quintero.jimenez@yahoo.com
1812963104|Luis Suárez Loor|35.0|168.2|148.8|f|480.0|Ambato|15/10/2025|Tecnico|luis.suarez.loor@outlook.com
1808385908| Melanie Arévalo Arévalo |33.0|160.2|120.4|F|480.0|Ambato|2024-07-30|Primaria|
1853970208|Jose Romero Reyes|41.0|160.7|130.9|f|635.29|Ambato|2023-01-01|Universidad|
1825659079|tatiana carrillo villamar|27.0|170.7|176.0|F|590.47|Ambato|2024-03-01|Secundaria|
1846505541|Miguel Castro Cruz|38.0|167.5|169.0|F|502.86|Ambato|06/09/2023|Maestria| miguel.castro.cruz@empresa.ec 
1820874186001|LUCÍA NAVARRO TORRES|47.0|189.1|186.9|m|480.0|Ambato|Jan 29, 2026|Universidad|lucia.navarro.torres@empresa.ec
1848059778001|DIEGO BENÍTEZ VILLACÍS|30.0|190.1|199.8|M|1622.29|Ambato|2025-06-07|Maestria|
1827987569|tatiana villacís suárez|38.0|164.7|133.5|f|649.27|Ambato|25/04/2023|Universidad|
1800351650| nicole garcía quintero |36.0|180.5|177.0|M|480.0|Ambato|2025-01-30|Primaria|nicole.garcia.quintero@gmail.com
1835337187|Valeria  Navarro  Zambrano|37.0|155.9|115.2|F|2315.59|Ambato|Jan 24, 2023|Maestria|valeria.navarro.zambrano@empresa.ec
1813661376|KEVIN ORTEGA SALAZAR|33.0|165.7|117.9|F|480.0|Ambato|21/01/2025|Tecnico| kevin.ortega.salazar@yahoo.com 
1835444785|Andrea Torres Suárez|34.0|169.5|185.0|F|480.0|Ambato|Aug 03, 2025|Secundaria|
1838943668|andrea cornejo cedeño|35.0|193.3|200.0|m|984.73|Ambato|Nov 03, 2023|Universidad|andrea.cornejo.cedeno@hotmail.com
1838278818001|miguel castro garcía|40.0|175.8|174.1|M|480.0|Ambato|2025-03-28|Maestria|MIGUEL.CASTRO.GARCIA@EMPRESA.EC
1805585328|Samuel Zambrano Peña|37.0|172.8|160.3|m|480.0|Ambato|2024-08-18|Secundaria|samuel.zambrano.pena@yahoo.com
1819324417001| Pedro Reyes Cedeño |32.0|182.4|184.6|m|480.0|Ambato|2024-02-02|Secundaria|pedro.reyes.cedeno@yahoo.com
1853555256| Andrea Zambrano Mendoza |28.0|161.0|159.9|m|2072.76|Ambato|2025-09-26|Universidad|
1855777742001|JOSE SILVA ACOSTA|30.0|168.1|152.4|F|650.29|Ambato|2024-06-25|Universidad|jose.silva.acosta@yahoo.com
1836729069|carlos  bravo  quintero|33.0|173.7|161.9|F|480.0|Ambato|2024-03-07|Secundaria| carlos.bravo.quintero@hotmail.com 
1852524899|CARLOS ORTEGA ALVARADO|28.0|165.3|142.5|f|520.73|Ambato|02/11/2024|Universidad|carlos.ortega.alvarado@outlook.com
1815165855|ANA PAREDES GUERRERO|32.0|163.9|151.1|f|1165.99|Ambato||Universidad|ana.paredes.guerrero@empresa.ec
1852224250001|Camila Silva Valencia|37.0|157.6|95.7|f|480.0|Ambato|Feb 18, 2024|Primaria|camila.silva.valencia@hotmail.com
1842800284|SEBASTIÁN  ROMERO  VALENCIA|33.0|166.5|152.8|f|480.0|Ambato|2025-09-25|Tecnico|sebastian.romero.valencia@hotmail.com
1823493216|david ortega quintero|34.0|172.7|145.4|M|480.0|Ambato|2026-01-23|Tecnico|
1824441131|MARÍA QUINTERO GARCÍA|29.0|165.2|140.9|F|480.0|Ambato|2025-11-26|Maestria|maria.quintero.garcia@hotmail.com
1806234504|jose castro silva|50.0|160.8|162.3|F|526.61|Ambato|2024-08-05|Tecnico|jose.castro.silva@outlook.com
1850559400|BRYAN BRAVO CASTRO|32.0|151.0|112.4|F|879.94|Ambato|2023-11-09|Maestria|bryan.bravo.castro@yahoo.com
1800735977| vanessa peña tapia |37.0|177.6|192.1|M|480.0|Ambato|18/02/2023|Tecnico|
1848904908|sebastián rodriguez benítez|30.0|170.4|169.3|M|1549.29|Ambato|Mar 23, 2023|Secundaria|
1819983568|ELENA BRAVO GARCÍA|40.0|167.7|141.9|F|1084.12|Ambato|2024-06-08|Universidad|
1845384765001|ALEJANDRO BENÍTEZ SOLÍS|30.0|159.4|113.9|f|1021.04|Ambato|2025-08-22|Maestria|alejandro.benitez.solis@yahoo.com
1821918552|DAVID BRAVO PAREDES||163.1|127.7|f|480.0|Ambato|25/12/2025|Tecnico|
1859933069001|JAVIER LOOR ZAMBRANO|33.0|166.2|138.0|f|480.0|Ambato|2023-05-16|Secundaria|
1804776282| Karen Zambrano Vera |35.0|165.3|135.2|F|777.32|Ambato||Tecnico|
1835672831001|MELANIE  SANCHEZ  BENÍTEZ|29.0|171.9|162.5|m|480.0|Ambato|21/05/2023|Universidad|melanie.sanchez.benitez@outlook.com
1850143197|Bryan Villamar Chávez|34.0|153.7|98.7|F|797.23|Ambato|14/11/2023|Primaria|bryan.villamar.chavez@yahoo.com
1804995890|Fernanda Reyes Paredes|34.0|166.5|127.7|F|518.96|Ambato|04/01/2024|Tecnico|fernanda.reyes.paredes@gmail.com
1847026547|Ana García García|35.0|170.2|150.2|f|480.0|Ambato|2024-08-15|Universidad|
1848056824|Kevin Romero Carrillo|33.0|178.2|185.8|m|480.0|Ambato|11/01/2024|Universidad|
1814364558001|gabriela espinoza castro|25.0|174.9|167.4|m|940.09|Ambato|Aug 13, 2023|Secundaria|
1827439678|Jose Paredes Herrera|45.0|189.9|228.1|m|861.34|Ambato|10/07/2024|Maestria|jose.paredes.herrera@yahoo.com
1812013108|CARMEN LÓPEZ GUERRERO|38.0|173.8|176.0|m|480.0|Ambato|2025-07-21|Secundaria|carmen.lopez.guerrero@gmail.com
1811696705001|Isabela  López  Vera|43.0|187.6|199.6|M|758.66|Ambato|10/06/2025|Universidad|
1843454743|Carlos Salazar Cedeño|40.0|172.8|173.1|m|1156.34|Ambato|2025-02-10|Maestria|
1827204361|nicole ortega moreno|28.0|168.5|169.6|f|626.3|Ambato|2023-04-06|Secundaria|nicole.ortega.moreno@gmail.com
1853883245|Vanessa Moreno López|35.0|158.9|95.0|F|480.0|Ambato|26/12/2025|Universidad|vanessa.moreno.lopez@empresa.ec
1855405179|Diego Cedeño Castro|43.0|170.2|156.5|M|480.0|Ambato|2024-09-20|Secundaria|diego.cedeno.castro@empresa.ec
1818452383|Fernanda Guerrero López|43.0|161.5|131.3|f|817.0|Ambato|2025-04-05|Tecnico|
1846403242|jorge guerrero mera|34.0|175.9|176.7|m|480.0|Ambato|Jan 20, 2025|Tecnico|jorge.guerrero.mera@gmail.com
1825376492|esteban paredes cornejo|44.0|160.7|119.0|f|638.87|Ambato|2023-04-13|Universidad|
1806936447|Valeria Romero Flores|36.0|172.6|152.0|M|1098.51|Ambato|30/04/2024|Universidad|
1851631109| Sebastián Arévalo Guerrero |37.0|187.0|202.6|M|480.0|Ambato|2024-09-01|Universidad|SEBASTIAN.AREVALO.GUERRERO@GMAIL.COM
1855310304| juan silva ortega |33.0|173.0|164.3|m|1379.73|Ambato|28/04/2024|Primaria|
1858362815|Diana Solís Ortega|41.0|178.4|185.1|M|687.38|Ambato|2025-07-08|Universidad|diana.solis.ortega@gmail.com
1818311704|andrés arévalo garcía|36.0|174.4|188.9|m|480.0|Ambato|Dec 13, 2023|Universidad|andres.arevalo.garcia@hotmail.com
