identificacion,nombre,edad,altura_cm,peso_lb,sexo,salario,ciudad,fecha_registro,nivel_educacion,email,nombre_clean
821635521,VALERIA LÓPEZ VALENCIA,50.0,186.0,200.9,M,518.71,Esmeraldas,2023-08-31,Tecnico,valeria.lopez.valencia@hotmail.com,Valeria López Valencia
109572941,Samuel  Villacís  Delgado,55.0,168.2,148.9,F,599.38,Cuenca,2026-02-02,Secundaria,samuel.villacis.delgado@empresa.ec,Samuel  Villacís  Delgado
1723113039001,SOFÍA  ESPINOZA  VERA,31.0,166.3,120.0,F,480.0,Quito,23/05/2024,Universidad,,Sofía  Espinoza  Vera
110265741,Carmen Quintero Carrillo,54.0,162.2,118.8,F,480.0,Cuenca,30/06/2025,Universidad,CARMEN.QUINTERO.CARRILLO@EMPRESA.EC,Carmen Quintero Carrillo
1328567464,CARLA ARÉVALO ACOSTA,25.0,158.3,135.2,F,970.35,Manta,18/04/2024,Secundaria,,Carla Arévalo Acosta
1726311101,carmen suárez espinoza,34.0,167.5,112.6,F,2499.13,Quito,29/04/2025,Universidad,,Carmen Suárez Espinoza
932834328,fernanda sanchez cedeño,33.0,171.7,181.6,M,616.61,Guayaquil,2025-10-31,Secundaria,,Fernanda Sanchez Cedeño
143440956,Juan Cruz Acosta,42.0,167.6,118.9,F,480.0,Cuenca,2025-07-14,Universidad,,Juan Cruz Acosta
921445557,Sebastián Flores Cornejo,42.0,160.2,131.8,F,1250.57,Guayaquil,"May 26, 2023",Universidad,SEBASTIAN.FLORES.CORNEJO@EMPRESA.EC,Sebastián Flores Cornejo
716037460,ADRIANA TORRES CEDEÑO,36.0,156.0,95.9,F,552.29,Machala,29/10/2025,Primaria,adriana.torres.cedeno@hotmail.com,Adriana Torres Cedeño
139041966,andrés espinoza reyes,37.0,165.9,152.0,F,694.14,Cuenca,2024-02-25,Secundaria,,Andrés Espinoza Reyes
1348126267,Fernanda Villamar Herrera,30.0,160.9,157.1,M,723.14,Manta,2025-09-22,Universidad,,Fernanda Villamar Herrera
1843216373,VALERIA GARCÍA VILLAMAR,54.0,163.0,130.6,M,480.0,Ambato,2023-04-02,Tecnico,,Valeria García Villamar
1746751898,cristian espinoza mera,34.0,165.1,139.6,F,480.0,Quito,"Jan 04, 2026",Secundaria,CRISTIAN.ESPINOZA.MERA@OUTLOOK.COM,Cristian Espinoza Mera
1711071538,Jorge Ortega Cruz,35.0,172.5,156.3,F,614.75,Quito,2023-02-03,Universidad,,Jorge Ortega Cruz
947527479001,Nicole Chávez Suárez,31.0,186.1,201.6,M,1529.18,Guayaquil,,Maestria,nicole.chavez.suarez@yahoo.com,Nicole Chávez Suárez
1734003252,Mateo  Salazar  Cruz,44.0,181.7,193.9,M,480.0,Quito,2024-01-19,Tecnico,,Mateo  Salazar  Cruz
926015835,SEBASTIÁN  VERA  CARRILLO,33.0,179.1,183.4,M,1779.83,Guayaquil,"May 03, 2023",Maestria,,Sebastián  Vera  Carrillo
625264783001,  NATALIA  PAREDES  MERA,39.0,174.1,168.8,M,618.56,Riobamba,2025-02-24,Secundaria,,Natalia  Paredes  Mera
117592857,JOSE CEDEÑO HERRERA,31.0,170.3,176.6,M,480.0,Cuenca,31/05/2025,Universidad,,Jose Cedeño Herrera
1755566757,Kevin Navarro Molina,31.0,169.0,158.1,M,637.75,Quito,07/07/2024,Secundaria,,Kevin Navarro Molina
1221796681, Natalia Moreno Navarro,35.0,186.4,210.4,M,650.81,Quevedo,28/09/2025,Secundaria,.natalia.moreno.navarro@hotmail.com,Natalia Moreno Navarro
1709741969,  NATALIA VILLACÍS SUÁREZ ,31.0,184.0,194.1,M,576.28,Quito,"Oct 24, 2024",Maestria, .natalia.villacis.suarez@yahoo.com ,Natalia Villacís Suárez
1324594959001,ISABELA CEDEÑO LOOR,39.0,182.9,204.5,M,534.05,Portoviejo,"Jan 06, 2023",Secundaria,isabela.cedeno.loor@outlook.com,Isabela Cedeño Loor
942293994,Elena Herrera Solís,43.0,170.5,162.4,F,707.15,Guayaquil,"Jul 21, 2025",Universidad,,Elena Herrera Solís
1725399016,Gabriela Cornejo Alvarado,35.0,170.8,149.6,M,480.0,Quito,,Tecnico,gabriela.cornejo.alvarado@empresa.ec,Gabriela Cornejo Alvarado
141925529,diego arévalo villacís,31.0,163.5,137.5,F,990.29,Cuenca,21/08/2023,Universidad,,Diego Arévalo Villacís
155103575001,Esteban Benítez Herrera,37.0,158.5,117.2,F,558.11,Cuenca,02/07/2023,Tecnico,esteban.benitez.herrera@gmail.com,Esteban Benítez Herrera
1305432559,SOFÍA  QUINTERO  MOLINA,32.0,163.2,151.8,M,3231.96,Portoviejo,22/06/2023,Tecnico,sofia.quintero.molina@empresa.ec,Sofía  Quintero  Molina
820849693,Andrés Cornejo Mera,48.0,157.4,141.0,F,844.08,Esmeraldas,2023-06-23,Tecnico,,Andrés Cornejo Mera
1717324154,sofía romero sanchez,32.0,149.4,95.0,F,696.42,Quito,2023-04-25,Universidad,SOFIA.ROMERO.SANCHEZ@HOTMAIL.COM,Sofía Romero Sanchez
2332489919,GUSTAVO ARÉVALO LÓPEZ,30.0,175.4,167.3,M,484.16,Santo Domingo,2023-09-18,Universidad,,Gustavo Arévalo López
1711374924,Sebastián Silva Guerrero,44.0,176.7,184.6,M,480.0,Quito,01/09/2025,Tecnico,sebastian.silva.guerrero@gmail.com,Sebastián Silva Guerrero
1736647460,Miguel Navarro Silva,,170.2,161.5,M,480.0,Quito,2024-02-21,Universidad,miguel.navarro.silva@yahoo.com,Miguel Navarro Silva
951933639,KAREN TAPIA TORRES,38.0,176.4,178.7,F,480.0,Guayaquil,2025-11-25,Tecnico,karen.tapia.torres@gmail.com,Karen Tapia Torres
1349226413,karen guerrero acosta,39.0,177.4,158.2,M,480.0,Manta,"Jul 23, 2024",Tecnico,karen.guerrero.acosta@hotmail.com,Karen Guerrero Acosta
1825322777,BRYAN PAREDES VILLAMAR,36.0,157.3,104.2,F,761.02,Ambato,2025-01-31,Maestria,bryan.paredes.villamar@empresa.ec,Bryan Paredes Villamar
805789880,alejandro reyes molina,27.0,161.5,155.7,M,865.63,Esmeraldas,2025-10-06,Secundaria,alejandro.reyes.molina@yahoo.com,Alejandro Reyes Molina
1729186088,Diana Carrillo López,50.0,187.2,193.0,M,654.42,Quito,13/03/2025,Universidad,DIANA.CARRILLO.LOPEZ@YAHOO.COM,Diana Carrillo López
926694977,Sofía Benítez Romero,45.0,183.9,183.8,M,695.65,Guayaquil,01/07/2024,Universidad,,Sofía Benítez Romero
158205666,esteban mera herrera,33.0,155.8,115.2,F,1050.09,Cuenca,28/06/2023,Universidad,esteban.mera.herrera@outlook.com,Esteban Mera Herrera
726653827001,karen acosta torres,52.0,161.2,135.6,F,1327.32,Machala,28/04/2023,Secundaria,karen.acosta.torres@empresa.ec,Karen Acosta Torres
1744580828001,ADRIANA DELGADO FLORES,38.0,171.5,163.7,M,1469.77,Quito,2025-05-11,Universidad,,Adriana Delgado Flores
1300002340001,Esteban Salazar Flores,32.0,176.0,163.6,F,1486.59,Manta,2025-01-08,Maestria,,Esteban Salazar Flores
912666252,KAREN MERA LOOR,,169.1,132.3,F,1706.16,Guayaquil,14/10/2025,Tecnico,karen.mera.loor@outlook.com,Karen Mera Loor
859492845,CARMEN HERRERA HERRERA,37.0,171.9,163.2,M,1024.37,Esmeraldas,2023-05-06,Secundaria,,Carmen Herrera Herrera
900805599001,David García Flores,,176.0,174.2,M,862.07,Guayaquil,2024-03-27,Universidad,david.garcia.flores@outlook.com,David García Flores
1311194359,jose acosta alvarado,30.0,178.5,181.5,F,916.08,Portoviejo,"Jan 25, 2024",Secundaria,,Jose Acosta Alvarado
957103260,María Acosta Navarro,31.0,169.7,162.1,M,480.0,Guayaquil,"Oct 15, 2025",Secundaria,maria.acosta.navarro@outlook.com,María Acosta Navarro
1735911305,paola castro reyes,36.0,163.5,121.0,F,483.56,Quito,2023-07-12,Secundaria,PAOLA.CASTRO.REYES@EMPRESA.EC,Paola Castro Reyes
121265276,Isabela Paredes Espinoza,46.0,180.7,192.8,M,480.0,Cuenca,26/11/2023,Maestria,,Isabela Paredes Espinoza
1734250614, ALEJANDRA ORTEGA SUÁREZ ,33.0,174.1,173.3,M,820.33,Quito,16/06/2023,Primaria, alejandra.ortega.suarez@gmail.com ,Alejandra Ortega Suárez
1325178380,David Cruz Chávez,34.0,182.7,207.4,M,602.46,Manta,"May 29, 2023",Universidad,david.cruz.chavez@gmail.com,David Cruz Chávez
1019168689, alejandro arévalo guerrero ,35.0,166.6,141.0,F,853.91,Ibarra,17/01/2025,Secundaria,,Alejandro Arévalo Guerrero
613150135,sofía torres romero,38.0,174.6,189.0,M,480.0,Riobamba,2025-08-14,Secundaria,sofia.torres.romero@hotmail.com,Sofía Torres Romero
1839435540,RICARDO RODRIGUEZ MERA,36.0,166.8,143.5,F,480.0,Ambato,2023-11-11,Secundaria,,Ricardo Rodriguez Mera
1758797284001,ana cedeño guerrero,53.0,179.1,186.7,M,856.87,Quito,2025-05-18,Primaria, ana.cedeno.guerrero@hotmail.com ,Ana Cedeño Guerrero
1725296527,gabriela valencia paredes,33.0,179.0,191.7,M,480.0,Quito,2024-01-19,Universidad,GABRIELA.VALENCIA.PAREDES@HOTMAIL.COM,Gabriela Valencia Paredes
1726962903001,Luis Paredes Benítez,44.0,180.6,173.5,M,1411.32,Quito,2023-02-17,Tecnico,,Luis Paredes Benítez
908698004,bryan herrera suárez,44.0,160.7,138.0,M,1753.12,Guayaquil,2024-07-27,Maestria,BRYAN.HERRERA.SUAREZ@GMAIL.COM,Bryan Herrera Suárez
934286857001,KEVIN LOOR PEÑA,35.0,167.6,153.8,F,480.0,Guayaquil,18/09/2025,Tecnico,kevin.loor.pena@outlook.com,Kevin Loor Peña
148248016,Esteban Villacís Acosta,36.0,177.1,142.8,M,480.0,Cuenca,"Mar 28, 2024",Secundaria,,Esteban Villacís Acosta
1251068399,LUCÍA LOOR CEDEÑO,35.0,166.3,154.0,F,480.0,Quevedo,2025-07-26,Secundaria,,Lucía Loor Cedeño
933274789,Ana Paredes Cornejo,26.0,174.8,190.3,M,1106.52,Guayaquil,"Feb 22, 2023",Secundaria,ana.paredes.cornejo@hotmail.com,Ana Paredes Cornejo
935812891,VANESSA ZAMBRANO CASTRO,38.0,169.1,140.9,M,1332.93,Guayaquil,2025-10-09,Tecnico,vanessa.zambrano.castro@outlook.com,Vanessa Zambrano Castro
2313447977,Luis Peña Navarro,35.0,188.6,192.7,M,480.0,Santo Domingo,2023-03-09,Universidad,luis.pena.navarro@yahoo.com,Luis Peña Navarro
1740815533001,Miguel  Solís  Peña,27.0,156.9,118.9,F,480.0,Quito,"Dec 01, 2024",Tecnico,miguel.solis.pena@empresa.ec,Miguel  Solís  Peña
1740802812001,andrés  navarro  romero,41.0,171.5,155.0,F,760.96,Quito,04/11/2023,Secundaria,,Andrés  Navarro  Romero
915488027,paola ortega salazar,44.0,171.2,177.4,F,943.98,Guayaquil,"Apr 19, 2025",Tecnico,,Paola Ortega Salazar
1237029424, Luis Chávez Silva ,39.0,167.0,157.4,F,622.16,Quevedo,2025-01-12,Maestria,luis.chavez.silva@outlook.com,Luis Chávez Silva
2416665541, FERNANDA BRAVO CEDEÑO ,46.0,159.8,129.9,F,480.0,Salinas,"Jun 06, 2023",Universidad,fernanda.bravo.cedeno@empresa.ec,Fernanda Bravo Cedeño
928740661,Carmen Bravo Cornejo,36.0,179.5,181.4,M,633.93,Guayaquil,17/12/2025,Universidad,carmen.bravo.cornejo@hotmail.com,Carmen Bravo Cornejo
2344276932, Natalia Molina Navarro,28.0,156.4,120.9,F,613.53,Santo Domingo,2025-11-18,Universidad,,Natalia Molina Navarro
954482618,Lucía  Herrera  López,49.0,173.5,172.2,M,491.8,Guayaquil,2025-10-04,Secundaria,,Lucía  Herrera  López
907237002001,GABRIELA CORNEJO SOLÍS,33.0,177.5,170.9,M,480.0,Guayaquil,2023-12-02,Maestria,gabriela.cornejo.solis@hotmail.com,Gabriela Cornejo Solís
1743500645001,gabriela cedeño cedeño,32.0,182.3,182.3,M,1582.56,Quito,2024-04-26,Tecnico,,Gabriela Cedeño Cedeño
1336329352,Carlos Vera Molina,37.0,171.1,145.6,M,882.88,Portoviejo,2025-07-06,Universidad,,Carlos Vera Molina
1701603928,DIEGO VILLACÍS GUERRERO,39.0,159.8,117.7,F,755.88,Quito,2026-01-31,Tecnico,diego.villacis.guerrero@hotmail.com,Diego Villacís Guerrero
822877486,david garcía peña,35.0,172.8,174.9,M,1275.06,Esmeraldas,2024-08-19,Secundaria,DAVID.GARCIA.PENA@HOTMAIL.COM,David García Peña
1743777284001,BRYAN RODRIGUEZ TORRES,30.0,185.4,197.4,M,582.73,Quito,2023-06-08,Universidad,,Bryan Rodriguez Torres
934840141001,María Cornejo Delgado,44.0,182.7,193.2,M,480.0,Guayaquil,"Sep 16, 2023",Tecnico,maria.cornejo.delgado@empresa.ec,María Cornejo Delgado
1733311045001,Pedro  Reyes  Loor,33.0,163.4,131.2,F,1141.87,Quito,2024-11-12,Maestria,,Pedro  Reyes  Loor
922667621,elena  moreno  espinoza,31.0,179.6,169.7,F,704.16,Guayaquil,2024-03-23,Tecnico,,Elena  Moreno  Espinoza
637584566001,kevin garcía jiménez,39.0,176.7,157.5,M,485.3,Riobamba,28/11/2023,Tecnico, kevin.garcia.jimenez@empresa.ec ,Kevin García Jiménez
1705850848001,Miguel Suárez Solís,41.0,178.3,175.9,M,506.55,Quito,2025-05-15,Primaria,miguel.suarez.solis@yahoo.com,Miguel Suárez Solís
942174475001,Valeria Delgado Benítez,35.0,167.0,176.0,M,480.0,Guayaquil,2025-07-21,Tecnico,valeria.delgado.benitez@outlook.com,Valeria Delgado Benítez
1321423962,María Loor Cedeño,35.0,178.2,169.4,M,480.0,Manta,2023-06-30,Secundaria,MARIA.LOOR.CEDENO@OUTLOOK.COM,María Loor Cedeño
1700038688001,Diana Cedeño Mendoza,38.0,161.3,134.1,F,480.0,Quito,2023-09-24,Secundaria,diana.cedeno.mendoza@gmail.com,Diana Cedeño Mendoza
1741321721, Luis Quintero Alvarado ,45.0,179.8,182.8,M,749.7,Quito,2023-02-15,Secundaria,,Luis Quintero Alvarado
916401649,adriana silva benítez,38.0,163.1,137.6,F,666.72,Guayaquil,"Nov 03, 2023",Universidad,ADRIANA.SILVA.BENITEZ@HOTMAIL.COM,Adriana Silva Benítez
1741495897,Esteban Sanchez Solís,43.0,175.0,157.2,F,480.0,Quito,10/01/2025,Tecnico, esteban.sanchez.solis@yahoo.com ,Esteban Sanchez Solís
945474773,ANDRÉS ORTEGA DELGADO,29.0,160.0,126.0,F,581.5,Guayaquil,11/11/2024,Tecnico,andres.ortega.delgado@empresa.ec,Andrés Ortega Delgado
1717191371,ESTEBAN CARRILLO SANCHEZ,31.0,187.7,184.8,M,732.59,Quito,2023-11-29,Universidad,esteban.carrillo.sanchez@gmail.com,Esteban Carrillo Sanchez
924860273,camila cornejo mera,41.0,173.6,163.9,F,677.25,Guayaquil,2025-08-31,Secundaria,,Camila Cornejo Mera
2421058583,karen herrera torres,39.0,156.3,115.5,F,583.63,Salinas,2024-11-16,Universidad,karen.herrera.torres@yahoo.com,Karen Herrera Torres
135031078,jorge acosta delgado,33.0,173.5,159.0,M,480.0,Cuenca,"Nov 09, 2024",Primaria,,Jorge Acosta Delgado
130012396,Jose Salazar Silva,37.0,,144.9,F,480.62,Cuenca,2025-09-15,Secundaria,,Jose Salazar Silva
923412753,Miguel Molina Silva,39.0,174.1,168.3,F,481.75,Guayaquil,2024-09-01,Tecnico,,Miguel Molina Silva
1106845165,Elena García López,38.0,,166.6,M,2055.87,Loja,2023-09-05,Secundaria,elena.garcia.lopez@outlook.com,Elena García López
1301694632,David Acosta Navarro,37.0,158.7,123.8,F,591.42,Manta,2023-09-19,Tecnico,david.acosta.navarro@outlook.com,David Acosta Navarro
2355503059,DAVID ARÉVALO QUINTERO,30.0,162.6,135.4,F,480.0,Santo Domingo,2024-03-26,Universidad,,David Arévalo Quintero
845780188001,Carmen  Tapia  Torres,30.0,187.3,216.0,M,480.0,Esmeraldas,16/12/2023,Secundaria,carmen.tapia.torres@empresa.ec,Carmen  Tapia  Torres
913597068, Pedro Salazar Benítez ,36.0,168.9,150.0,F,1245.6,Guayaquil,2024-12-20,Secundaria,,Pedro Salazar Benítez
1039429459001,Bryan Herrera Quintero,38.0,190.2,196.5,M,480.0,Ibarra,24/05/2025,Universidad,bryan.herrera.quintero@empresa.ec,Bryan Herrera Quintero
1006636599,Andrea  Ortega  Quintero,32.0,168.2,148.5,F,1234.97,Ibarra,2023-07-23,Tecnico,,Andrea  Ortega  Quintero
1719828814,MELANIE  PAREDES  PEÑA,33.0,178.8,202.9,M,480.0,Quito,25/02/2023,Universidad,,Melanie  Paredes  Peña
1706718069, Natalia Suárez Cruz,30.0,159.7,122.9,F,878.21,Quito,2024-09-11,Universidad,.natalia.suarez.cruz@outlook.com,Natalia Suárez Cruz
143229425001,NICOLE ACOSTA ZAMBRANO,32.0,177.3,172.3,M,665.79,Cuenca,2023-09-08,Universidad,nicole.acosta.zambrano@empresa.ec,Nicole Acosta Zambrano
905179172,Diego Mera Romero,31.0,,162.8,F,480.0,Guayaquil,2023-04-16,Universidad,diego.mera.romero@empresa.ec,Diego Mera Romero
918361874001,lucía valencia mera,33.0,162.0,123.6,F,651.02,Guayaquil,2024-10-17,Maestria,,Lucía Valencia Mera
2344153131,Gabriela Acosta Castro,31.0,163.6,139.4,M,824.47,Santo Domingo,17/09/2024,Secundaria,GABRIELA.ACOSTA.CASTRO@EMPRESA.EC,Gabriela Acosta Castro
1341486098,Javier Cornejo Romero,36.0,163.9,152.3,F,525.7,Portoviejo,2024-08-26,Universidad,javier.cornejo.romero@gmail.com,Javier Cornejo Romero
932094253001, Tatiana Torres Paredes ,29.0,176.4,182.1,M,681.01,Guayaquil,2023-07-22,Universidad,TATIANA.TORRES.PAREDES@OUTLOOK.COM,Tatiana Torres Paredes
2421588084, David Molina Flores ,28.0,183.1,195.2,M,480.0,Salinas,2024-03-01,Tecnico,david.molina.flores@hotmail.com,David Molina Flores
132066648,Fernanda Suárez Villacís,39.0,183.6,202.3,M,1083.28,Cuenca,2024-07-14,Universidad,,Fernanda Suárez Villacís
1123503375,Tatiana Rojas Reyes,32.0,166.8,165.1,M,742.79,Loja,24/12/2023,Universidad,tatiana.rojas.reyes@hotmail.com,Tatiana Rojas Reyes
640180097,Andrea Moreno Castro,30.0,177.0,164.8,M,727.43,Riobamba,2024-10-06,Universidad,,Andrea Moreno Castro
915304265,diana suárez villacís,39.0,180.8,168.7,M,1770.89,Guayaquil,2025-07-15,Universidad, diana.suarez.villacis@yahoo.com ,Diana Suárez Villacís
115977076,lucía salazar tapia,48.0,165.0,158.6,F,2280.89,Cuenca,2023-05-31,Universidad,lucia.salazar.tapia@empresa.ec,Lucía Salazar Tapia
1351014970,Carlos  López  Acosta,28.0,,170.2,M,650.7,Manta,2023-09-11,Primaria,carlos.lopez.acosta@outlook.com,Carlos  López  Acosta
1714414149001,MATEO MOLINA VALENCIA,,177.9,189.0,M,562.85,Quito,2023-12-27,Secundaria,mateo.molina.valencia@hotmail.com,Mateo Molina Valencia
155049182,Tatiana Rodriguez Castro,55.0,164.3,164.3,F,808.51,Cuenca,,Universidad,,Tatiana Rodriguez Castro
732297635, ELENA MERA HERRERA ,41.0,165.5,127.6,F,944.74,Machala,"May 24, 2024",Secundaria,ELENA.MERA.HERRERA@HOTMAIL.COM,Elena Mera Herrera
706200607,  SAMUEL  MERA  ESPINOZA  ,,162.2,142.2,F,713.67,Machala,11/08/2024,Tecnico,samuel.mera.espinoza@gmail.com,Samuel  Mera  Espinoza
1743922260001,juan  reyes  loor,37.0,164.1,115.1,F,1645.46,Quito,2025-09-18,Maestria,juan.reyes.loor@gmail.com,Juan  Reyes  Loor
1733853442,CARLA PEÑA TAPIA,35.0,177.3,157.5,F,480.0,Quito,"Dec 07, 2023",Secundaria,,Carla Peña Tapia
1756369128, NATALIA SILVA TAPIA,36.0,179.0,196.6,M,1276.99,Quito,2023-11-26,Universidad,.natalia.silva.tapia@outlook.com,Natalia Silva Tapia
151469996,GUSTAVO HERRERA GARCÍA,28.0,164.5,174.6,M,480.0,Cuenca,2023-06-01,Tecnico,gustavo.herrera.garcia@empresa.ec,Gustavo Herrera García
952716397, Alejandra Valencia Solís ,37.0,171.4,193.0,M,1723.49,Guayaquil,24/01/2023,Universidad,,Alejandra Valencia Solís
921467916,Sebastián Sanchez Flores,44.0,171.9,133.8,M,568.56,Guayaquil,11/01/2026,Tecnico,sebastian.sanchez.flores@outlook.com,Sebastián Sanchez Flores
1853787917,Andrea Carrillo Castro,40.0,168.6,191.3,M,897.21,Ambato,"Mar 22, 2023",Tecnico,andrea.carrillo.castro@hotmail.com,Andrea Carrillo Castro
155290513001,Juan Molina López,35.0,188.4,220.1,M,480.0,Cuenca,2024-09-05,Universidad,juan.molina.lopez@empresa.ec,Juan Molina López
2349852620001,javier villamar mendoza,40.0,168.1,150.7,F,480.0,Santo Domingo,2025-06-27,Secundaria,,Javier Villamar Mendoza
2439366432,DIANA SANCHEZ CORNEJO,40.0,179.7,194.7,M,692.11,Salinas,2025-12-19,Universidad,diana.sanchez.cornejo@gmail.com,Diana Sanchez Cornejo
901864546001,DIEGO MENDOZA QUINTERO,43.0,169.9,150.4,F,480.0,Guayaquil,2024-08-09,Tecnico,DIEGO.MENDOZA.QUINTERO@HOTMAIL.COM,Diego Mendoza Quintero
914970470,DIANA CARRILLO ORTEGA,40.0,167.9,158.3,M,480.0,Guayaquil,"Feb 25, 2023",Secundaria,diana.carrillo.ortega@gmail.com,Diana Carrillo Ortega
851439083,PEDRO SUÁREZ GARCÍA,29.0,168.9,160.8,F,940.21,Esmeraldas,2025-11-13,Universidad,pedro.suarez.garcia@hotmail.com,Pedro Suárez García
1331818763,CARMEN MOLINA ALVARADO,52.0,155.3,119.8,F,507.46,Manta,2025-05-07,Secundaria,,Carmen Molina Alvarado
910564905,Adriana Rojas Benítez,32.0,164.3,117.6,F,480.0,Guayaquil,08/06/2023,Tecnico,,Adriana Rojas Benítez
1318666680,elena ortega espinoza,28.0,180.3,192.7,M,1341.83,Manta,2023-02-14,Universidad,,Elena Ortega Espinoza
151186400001,JUAN MOLINA ALVARADO,34.0,174.3,176.1,M,480.0,Cuenca,"Jun 21, 2023",Primaria,juan.molina.alvarado@outlook.com,Juan Molina Alvarado
1008067942,Andrea Loor Navarro,36.0,163.1,132.8,F,1080.8,Ibarra,23/02/2025,Universidad,andrea.loor.navarro@empresa.ec,Andrea Loor Navarro
1131274308,Valeria Cornejo Torres,40.0,178.1,171.7,M,480.0,Loja,03/01/2023,Universidad,,Valeria Cornejo Torres
926648304,GUSTAVO MERA ROMERO,40.0,166.4,148.8,F,1221.62,Guayaquil,,Secundaria,,Gustavo Mera Romero
953850344,paola moreno tapia,39.0,161.4,131.4,F,545.73,Guayaquil,30/11/2024,Universidad,paola.moreno.tapia@gmail.com,Paola Moreno Tapia
1750040725,SEBASTIÁN PEÑA GARCÍA,45.0,161.1,134.3,F,480.0,Quito,2024-06-06,Secundaria,,Sebastián Peña García
1321879718,Adriana Quintero Sanchez,38.0,174.9,155.9,M,480.0,Manta,08/08/2024,Secundaria, adriana.quintero.sanchez@empresa.ec ,Adriana Quintero Sanchez
931773774,ESTEBAN  CRUZ  SUÁREZ,41.0,156.4,130.4,F,1012.14,Guayaquil,2025-11-16,Universidad,ESTEBAN.CRUZ.SUAREZ@EMPRESA.EC,Esteban  Cruz  Suárez
1737518322,Tatiana Guerrero Alvarado,29.0,180.5,185.9,M,526.1,Quito,06/09/2025,Primaria,tatiana.guerrero.alvarado@empresa.ec,Tatiana Guerrero Alvarado
114572233001,fernanda guerrero peña,29.0,167.2,139.7,F,684.92,Cuenca,2025-12-27,Tecnico,fernanda.guerrero.pena@outlook.com,Fernanda Guerrero Peña
947973541001, Andrés Moreno Rojas ,33.0,172.3,155.7,M,923.55,Guayaquil,2024-10-27,Universidad,ANDRES.MORENO.ROJAS@YAHOO.COM,Andrés Moreno Rojas
1314338797, sebastián arévalo vera ,42.0,183.7,208.9,M,507.49,Portoviejo,,Tecnico,SEBASTIAN.AREVALO.VERA@GMAIL.COM,Sebastián Arévalo Vera
904182730,Carlos Bravo Molina,32.0,185.1,164.3,M,781.47,Guayaquil,2025-10-23,Universidad,CARLOS.BRAVO.MOLINA@EMPRESA.EC,Carlos Bravo Molina
931864441,NICOLE CEDEÑO SILVA,28.0,174.7,161.7,F,779.32,Guayaquil,2023-12-15,Universidad, nicole.cedeno.silva@outlook.com ,Nicole Cedeño Silva
101907954,Pedro Villacís Moreno,29.0,151.0,104.3,F,480.0,Cuenca,2025-07-18,Secundaria,pedro.villacis.moreno@empresa.ec,Pedro Villacís Moreno
951591478, maría valencia vera ,35.0,177.9,173.9,M,602.86,Guayaquil,2024-09-25,Universidad,maria.valencia.vera@empresa.ec,María Valencia Vera
1241107117,Juan Loor López,36.0,175.6,159.3,F,943.69,Quevedo,2025-03-21,Tecnico,,Juan Loor López
944947100,Andrea  Rodriguez  Paredes,48.0,191.1,195.6,M,849.02,Guayaquil,2023-11-07,Tecnico,andrea.rodriguez.paredes@yahoo.com,Andrea  Rodriguez  Paredes
1245433469, LUIS VERA GARCÍA ,63.0,163.7,151.3,M,480.0,Quevedo,2024-02-11,Primaria, LUIS.VERA.GARCIA@EMPRESA.EC ,Luis Vera García
124227349,andrés  garcía  solís,33.0,167.9,168.6,M,613.56,Cuenca,2023-12-05,Primaria,andres.garcia.solis@gmail.com,Andrés  García  Solís
108691791,ricardo jiménez silva,42.0,184.6,209.6,M,634.91,Cuenca,2025-03-30,Universidad,ricardo.jimenez.silva@yahoo.com,Ricardo Jiménez Silva
148634389001,paola ortega torres,33.0,166.4,152.6,M,480.0,Cuenca,01/04/2025,Universidad,,Paola Ortega Torres
120505334,LUIS CARRILLO ARÉVALO,29.0,162.2,135.6,F,598.4,Cuenca,,Maestria,LUIS.CARRILLO.AREVALO@GMAIL.COM,Luis Carrillo Arévalo
1136954946,Isabela Bravo Villacís,38.0,186.7,205.9,M,480.0,Loja,18/03/2023,Secundaria,,Isabela Bravo Villacís
809349731001,MATEO BENÍTEZ ZAMBRANO,39.0,177.6,186.9,M,480.0,Esmeraldas,25/02/2023,Tecnico,mateo.benitez.zambrano@yahoo.com,Mateo Benítez Zambrano
113074777,Valeria Villacís Cornejo,43.0,,202.9,M,598.65,Cuenca,30/11/2024,Maestria,,Valeria Villacís Cornejo
1724630213,Karen Tapia Suárez,40.0,181.8,195.7,M,654.08,Quito,"Feb 12, 2025",Universidad,karen.tapia.suarez@outlook.com,Karen Tapia Suárez
